shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,participating_entities
shape_000704,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,uniprot.core:modification,http://purl.uniprot.org/core/modification,uniprot.core:Alternative_Sequence_Annotation,http://purl.uniprot.org/core/Alternative_Sequence_Annotation,0,0,0.0,0.0,uniprot.core:Modified_Sequence -> uniprot.core:modification -> uniprot.core:Alternative_Sequence_Annotation,
shape_000705,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:translatedFrom,http://purl.uniprot.org/core/translatedFrom,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:translatedFrom -> uniprot.core:Nucleotide_Resource,
shape_000706,uniprot.core:Interaction,http://purl.uniprot.org/core/Interaction,uniprot.core:participant,http://purl.uniprot.org/core/participant,uniprot.core:Participant,http://purl.uniprot.org/core/Participant,0,0,0.0,0.0,uniprot.core:Interaction -> uniprot.core:participant -> uniprot.core:Participant,
shape_000707,uniprot.core:Non_Self_Interaction,http://purl.uniprot.org/core/Non_Self_Interaction,uniprot.core:participant,http://purl.uniprot.org/core/participant,uniprot.core:Participant,http://purl.uniprot.org/core/Participant,0,0,0.0,0.0,uniprot.core:Non_Self_Interaction -> uniprot.core:participant -> uniprot.core:Participant,
shape_000708,uniprot.core:Self_Interaction,http://purl.uniprot.org/core/Self_Interaction,uniprot.core:participant,http://purl.uniprot.org/core/participant,uniprot.core:Participant,http://purl.uniprot.org/core/Participant,0,0,0.0,0.0,uniprot.core:Self_Interaction -> uniprot.core:participant -> uniprot.core:Participant,
shape_000709,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:Genomic_DNA,http://purl.uniprot.org/core/Genomic_DNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:Genomic_DNA,
shape_000710,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:Genomic_RNA,http://purl.uniprot.org/core/Genomic_RNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:Genomic_RNA,
shape_000711,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:MRNA,http://purl.uniprot.org/core/MRNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:MRNA,
shape_000712,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:Other_DNA,http://purl.uniprot.org/core/Other_DNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:Other_DNA,
shape_000713,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:Other_RNA,http://purl.uniprot.org/core/Other_RNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:Other_RNA,
shape_000714,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:Transcribed_RNA,http://purl.uniprot.org/core/Transcribed_RNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:Transcribed_RNA,
shape_000701,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,uniprot.core:basedOn,http://purl.uniprot.org/core/basedOn,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,uniprot.core:Modified_Sequence -> uniprot.core:basedOn -> uniprot.core:External_Sequence,
shape_000661,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,uniprot.core:submittedTo,http://purl.uniprot.org/core/submittedTo,Resource,Resource,0,0,0.0,0.0,uniprot.core:Submission_Citation -> uniprot.core:submittedTo -> Resource,
shape_000662,foaf:Image,http://xmlns.com/foaf/0.1/Image,uniprot.core:width,http://purl.uniprot.org/core/width,Resource,Resource,0,0,0.0,0.0,foaf:Image -> uniprot.core:width -> Resource,
shape_000663,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:commonName,http://purl.uniprot.org/core/commonName,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:commonName -> Resource,
shape_000664,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:otherName,http://purl.uniprot.org/core/otherName,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:otherName -> Resource,
shape_000665,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:partOfLineage,http://purl.uniprot.org/core/partOfLineage,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:partOfLineage -> Resource,
shape_000666,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:rank,http://purl.uniprot.org/core/rank,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:rank -> Resource,
shape_000667,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:scientificName,http://purl.uniprot.org/core/scientificName,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:scientificName -> Resource,
shape_000668,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:synonym,http://purl.uniprot.org/core/synonym,Resource,Resource,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:synonym -> Resource,
shape_000669,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,owl:imports,http://www.w3.org/2002/07/owl#imports,Resource,Resource,0,0,0.0,0.0,owl:Ontology -> owl:imports -> Resource,
shape_000670,uniprot.core:Sequence,http://purl.uniprot.org/core/Sequence,rdf:value,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,Resource,Resource,0,0,0.0,0.0,uniprot.core:Sequence -> rdf:value -> Resource,
shape_000671,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,rdf:value,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,Literal,Literal,0,0,0.0,0.0,uniprot.core:External_Sequence -> rdf:value -> Literal,
shape_000672,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,rdf:value,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,Literal,Literal,0,0,0.0,0.0,uniprot.core:Modified_Sequence -> rdf:value -> Literal,
shape_000673,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,rdf:value,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,Resource,Resource,0,0,0.0,0.0,uniprot.core:Simple_Sequence -> rdf:value -> Resource,
shape_000688,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:publisher,http://purl.uniprot.org/core/publisher,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:publisher -> Resource,
shape_000675,uniprot.core:Sequence,http://purl.uniprot.org/core/Sequence,uniprot.core:sequenceFor,http://purl.uniprot.org/core/sequenceFor,Resource,Resource,0,0,0.0,0.0,uniprot.core:Sequence -> uniprot.core:sequenceFor -> Resource,
shape_000676,uniprot.core:Structured_Name,http://purl.uniprot.org/core/Structured_Name,uniprot.core:structuredNameType,http://purl.uniprot.org/core/structuredNameType,Resource,Resource,0,0,0.0,0.0,uniprot.core:Structured_Name -> uniprot.core:structuredNameType -> Resource,
shape_000677,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,faldo:position,http://biohackathon.org/resource/faldo#position,Resource,Resource,0,0,0.0,0.0,faldo:ExactPosition -> faldo:position -> Resource,
shape_000678,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:position,http://biohackathon.org/resource/faldo#position,Resource,Resource,0,0,0.0,0.0,faldo:Position -> faldo:position -> Resource,
shape_000679,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:status,http://purl.uniprot.org/core/status,Resource,Resource,0,0,0.0,0.0,rdf:Statement -> uniprot.core:status -> Resource,
shape_000680,uniprot.core:Absorption_Annotation,http://purl.uniprot.org/core/Absorption_Annotation,uniprot.core:certain,http://purl.uniprot.org/core/certain,Resource,Resource,0,0,0.0,0.0,uniprot.core:Absorption_Annotation -> uniprot.core:certain -> Resource,
shape_000681,uniprot.core:Absorption_Annotation,http://purl.uniprot.org/core/Absorption_Annotation,uniprot.core:maximum,http://purl.uniprot.org/core/maximum,Resource,Resource,0,0,0.0,0.0,uniprot.core:Absorption_Annotation -> uniprot.core:maximum -> Resource,
shape_000682,uniprot.core:Alternative_Sequence_Annotation,http://purl.uniprot.org/core/Alternative_Sequence_Annotation,uniprot.core:substitution,http://purl.uniprot.org/core/substitution,Resource,Resource,0,0,0.0,0.0,uniprot.core:Alternative_Sequence_Annotation -> uniprot.core:substitution -> Resource,
shape_000683,uniprot.core:Mutagenesis_Annotation,http://purl.uniprot.org/core/Mutagenesis_Annotation,uniprot.core:substitution,http://purl.uniprot.org/core/substitution,Resource,Resource,0,0,0.0,0.0,uniprot.core:Mutagenesis_Annotation -> uniprot.core:substitution -> Resource,
shape_000684,uniprot.core:Natural_Variant_Annotation,http://purl.uniprot.org/core/Natural_Variant_Annotation,uniprot.core:substitution,http://purl.uniprot.org/core/substitution,Resource,Resource,0,0,0.0,0.0,uniprot.core:Natural_Variant_Annotation -> uniprot.core:substitution -> Resource,
shape_000685,uniprot.core:Sequence_Conflict_Annotation,http://purl.uniprot.org/core/Sequence_Conflict_Annotation,uniprot.core:substitution,http://purl.uniprot.org/core/substitution,Resource,Resource,0,0,0.0,0.0,uniprot.core:Sequence_Conflict_Annotation -> uniprot.core:substitution -> Resource,
shape_000686,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,uniprot.core:place,http://purl.uniprot.org/core/place,Resource,Resource,0,0,0.0,0.0,uniprot.core:Book_Citation -> uniprot.core:place -> Resource,
shape_000687,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,uniprot.core:place,http://purl.uniprot.org/core/place,Resource,Resource,0,0,0.0,0.0,uniprot.core:Thesis_Citation -> uniprot.core:place -> Resource,
shape_000674,uniprot.core:Sequence,http://purl.uniprot.org/core/Sequence,uniprot.core:md5Checksum,http://purl.uniprot.org/core/md5Checksum,Resource,Resource,0,0,0.0,0.0,uniprot.core:Sequence -> uniprot.core:md5Checksum -> Resource,
shape_000744,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Disulfide_Bond_Annotation,http://purl.uniprot.org/core/Disulfide_Bond_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Disulfide_Bond_Annotation,
shape_000745,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Domain_Annotation,http://purl.uniprot.org/core/Domain_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Domain_Annotation,
shape_000746,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Domain_Extent_Annotation,http://purl.uniprot.org/core/Domain_Extent_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Domain_Extent_Annotation,
shape_000747,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Enzyme_Regulation_Annotation,http://purl.uniprot.org/core/Enzyme_Regulation_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Enzyme_Regulation_Annotation,
shape_000748,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Erroneous_Gene_Model_Prediction_Annotation,http://purl.uniprot.org/core/Erroneous_Gene_Model_Prediction_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Erroneous_Gene_Model_Prediction_Annotation,
shape_000749,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Erroneous_Initiation_Annotation,http://purl.uniprot.org/core/Erroneous_Initiation_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Erroneous_Initiation_Annotation,
shape_000750,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Erroneous_Termination_Annotation,http://purl.uniprot.org/core/Erroneous_Termination_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Erroneous_Termination_Annotation,
shape_000751,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Erroneous_Translation_Annotation,http://purl.uniprot.org/core/Erroneous_Translation_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Erroneous_Translation_Annotation,
shape_000752,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Frameshift_Annotation,http://purl.uniprot.org/core/Frameshift_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Frameshift_Annotation,
shape_000753,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Function_Annotation,http://purl.uniprot.org/core/Function_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Function_Annotation,
shape_000754,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Glycosylation_Annotation,http://purl.uniprot.org/core/Glycosylation_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Glycosylation_Annotation,
shape_000755,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Helix_Annotation,http://purl.uniprot.org/core/Helix_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Helix_Annotation,
shape_000756,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Induction_Annotation,http://purl.uniprot.org/core/Induction_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Induction_Annotation,
shape_000715,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:locatedOn,http://purl.uniprot.org/core/locatedOn,uniprot.core:Unassigned_DNA,http://purl.uniprot.org/core/Unassigned_DNA,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:locatedOn -> uniprot.core:Unassigned_DNA,
shape_000758,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Intramembrane_Annotation,http://purl.uniprot.org/core/Intramembrane_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Intramembrane_Annotation,
shape_000759,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Kinetics_Annotation,http://purl.uniprot.org/core/Kinetics_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Kinetics_Annotation,
shape_000760,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Lipidation_Annotation,http://purl.uniprot.org/core/Lipidation_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Lipidation_Annotation,
shape_000761,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Mass_Spectrometry_Annotation,http://purl.uniprot.org/core/Mass_Spectrometry_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Mass_Spectrometry_Annotation,
shape_000762,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Metal_Binding_Annotation,http://purl.uniprot.org/core/Metal_Binding_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Metal_Binding_Annotation,
shape_000763,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Modified_Residue_Annotation,http://purl.uniprot.org/core/Modified_Residue_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Modified_Residue_Annotation,
shape_000764,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Motif_Annotation,http://purl.uniprot.org/core/Motif_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Motif_Annotation,
shape_000765,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:annotation,http://purl.uniprot.org/core/annotation,uniprot.core:Mutagenesis_Annotation,http://purl.uniprot.org/core/Mutagenesis_Annotation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:annotation -> uniprot.core:Mutagenesis_Annotation,
